,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
279,5735425,22404,589RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
280,2050305,8009,58MH25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
281,5643777,22046,58RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
282,5609217,21911,591KL25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
283,370945,1449,593CG26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
284,682241,2665,593RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
285,108289,423,594CG25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
286,817665,3194,594RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
287,5662977,22121,595TN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
288,1505281,5880,596PY26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
289,483073,1887,597CG27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
290,1758977,6871,597GS2025-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
291,1414401,5525,599MP26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
292,5679105,22184,59TS25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
293,113921,445,5PAISA,5PAISA CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
294,1757697,6866,601GS2028-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
295,1534465,5994,601RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
296,5649665,22069,603RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
297,107009,418,604AS25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
298,1801729,7038,604AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
299,1589505,6209,604GJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
300,5735169,22403,604KL25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
301,15873,62,605AS25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
302,1169921,4570,605RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
303,1788673,6987,607RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
304,1613825,6304,609AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
305,5614081,21930,609KA28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
306,544001,2125,609RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
307,1283073,5012,610GS2031-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
308,5613825,21929,612KA27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
309,1758209,6868,613GS2028-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
310,900097,3516,613RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
311,5644033,22047,616RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
312,1758721,6870,617GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
313,437505,1709,617KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
314,5681665,22194,617TS25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
315,782849,3058,618GJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
316,2020353,7892,618GJ26A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
317,3648257,14251,618GS2024-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
318,543489,2123,619AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
319,4857089,18973,619GS2034-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
320,515329,2013,61CG27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
321,931329,3638,61RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
322,214273,837,61RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
323,5624321,21970,620MP23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
324,569345,2224,621AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
325,243969,953,622GS2035-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
326,348417,1361,622KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
327,1504513,5877,623RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
328,5539841,21640,624HR26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
329,1364481,5330,624MH26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
330,5618433,21947,624MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
331,1244929,4863,624RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
332,5679873,22187,624TS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
333,1337857,5226,625AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
334,1299969,5078,627RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
335,1414145,5524,628GJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
336,5411841,21140,629HP26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
337,1286401,5025,629RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
338,1920001,7500,629RJ26A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
339,2050561,8010,62RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
340,5701633,22272,62RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
341,5644545,22049,630RJ23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
342,5709313,22302,632KA28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
343,1275393,4982,633AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
344,1918721,7495,633AS26A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
345,5666561,22135,633TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
346,1614593,6307,634RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
347,5266433,20572,635AP27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
348,310273,1212,635MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
349,5700353,22267,636HP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
350,1399553,5467,638MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
351,5541633,21647,639AP26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
352,934401,3650,639BR27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
353,1757953,6867,63GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
354,3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
355,607233,2372,63PY26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
356,1831169,7153,63PY27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
357,5386241,21040,641GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
358,5658369,22103,641TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
359,218113,852,642GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
360,5611265,21919,642MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
361,5708289,22298,642PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
362,217345,849,642UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
363,249857,976,643AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
364,699649,2733,643AS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
365,1385985,5414,643MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
366,2013953,7867,643RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
367,5747457,22451,643UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
368,5273857,20601,644GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
369,5718273,22337,644GJ29A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
370,5719553,22342,644MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
371,218369,853,644UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
372,5699073,22262,644UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
373,945921,3695,645BR27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
374,5746689,22448,645GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
375,467713,1827,645GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
376,3448833,13472,645GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
377,214529,838,645HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
378,153345,599,645MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
379,5746945,22449,645ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
380,5709057,22301,645MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
381,530177,2071,645RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
382,2020865,7894,645RJ27A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
383,218881,855,645RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
384,251393,982,646GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
385,5709569,22303,646JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
386,5719041,22340,646RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
387,5747201,22450,646RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
388,5700865,22269,646WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
389,5484033,21422,647GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
390,276481,1080,647KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
391,197889,773,647MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
392,5356033,20922,648AP27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
393,5385985,21039,648AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
394,252161,985,648AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
395,5708545,22299,648HR40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
396,5717761,22335,648KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
397,220417,861,648KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
398,252929,988,648MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
399,2129665,8319,648RJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
400,5699585,22264,649AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
401,349185,1364,649GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
402,5475841,21390,649KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
403,296449,1158,649KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
404,5718017,22336,649KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
405,5719809,22343,649MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
406,5629441,21990,649MP24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
407,5643009,22043,649RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
408,5666817,22136,649TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
409,5699329,22263,649TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
410,348673,1362,64AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
411,5707777,22296,64GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
412,216577,846,64GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
413,5699841,22265,64KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
414,5747713,22452,64KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
415,215809,843,64KA30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
416,248833,972,64KA30C-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
417,5700097,22266,64KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
418,249089,973,64MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
419,5560321,21720,650PN23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
420,215041,840,651HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
421,194049,758,651KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
422,422401,1650,651KA30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
423,442113,1727,651KA30C-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
424,5483265,21419,651KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
425,389633,1522,652KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
426,316417,1236,652MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
427,5634305,22009,652ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
428,5618945,21949,652MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
429,5630209,21993,652NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
430,254465,994,652PY30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
431,5709825,22304,652TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
432,1451777,5671,653CG28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
433,311041,1215,653HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
434,349441,1365,653KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
435,470785,1839,653TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
436,5356289,20923,654AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
437,296193,1157,654AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
438,5355777,20921,654GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
439,388097,1516,654GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
440,5431297,21216,654GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
441,2007809,7843,654GS2032-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
442,371969,1453,654KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
443,2080257,8126,654MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
444,5614593,21932,654MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
445,5708033,22297,654MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
446,5647105,22059,654RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
447,296961,1160,654RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
448,199425,779,654UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
449,5676289,22173,654WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
450,5516545,21549,655AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
451,221185,864,655AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
452,5707265,22294,655AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
453,5287169,20653,655AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
454,5746433,22447,655AS30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
455,274945,1074,655GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
456,372225,1454,655GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
457,5606657,21901,655KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
458,154881,605,655MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
459,5652225,22079,655RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
460,5637889,22023,655RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
461,5640449,22033,655RJ55-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
462,5661185,22114,655TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
463,219649,858,655TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
464,5677569,22178,655WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
465,5290497,20666,656AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
466,193025,754,656AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
467,3585,14,656KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
468,198657,776,656MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
469,256001,1000,656MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
470,5611777,21921,656MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
471,390401,1525,656UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
472,5436161,21235,657AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
473,316673,1237,657GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
474,5191425,20279,657GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
475,515585,2014,657GJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
476,1841665,7194,657GS2033-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
477,420865,1644,657HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
478,421633,1647,657HP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
479,5615617,21936,657MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
480,5625601,21975,657MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
481,5635585,22014,657MZ35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
482,5646337,22056,657RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
483,483841,1890,657TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
484,5191681,20280,658AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
485,5273089,20598,658GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
486,421377,1646,658GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
487,468481,1830,658GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
488,783617,3061,658GJ27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
489,5677825,22179,658JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
490,5193729,20288,658KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
491,5618689,21948,658MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
492,5644801,22050,658RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
493,317185,1239,658UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
494,1528577,5971,659CG28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
495,275713,1077,659HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
496,5650689,22073,659RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
497,317697,1241,659RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
498,470017,1836,659RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
499,255233,997,659UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
500,5287425,20654,65AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
501,5707521,22295,65AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
502,5698817,22261,65GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
503,5726465,22369,65GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
504,275201,1075,65GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
505,315649,1233,65GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
506,5726209,22368,65KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
507,314113,1227,65KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
508,5608705,21909,65KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
509,253697,991,65NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
510,5633281,22005,65OR23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
511,5727233,22372,65RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
512,5707009,22293,65RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
513,5727745,22374,65TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
514,5652737,22081,65UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
515,5676545,22174,65WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
516,5716993,22332,660AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
517,5717249,22333,660AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
518,5681921,22195,660TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
519,151809,593,661KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
520,497665,1944,661KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
521,5748225,22454,661KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
522,5718529,22338,661MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
523,499969,1953,661MP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
524,277249,1083,661RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
525,485377,1896,661RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
526,516097,2016,661RJ31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
527,516353,2017,661TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
528,484097,1891,661UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
529,498433,1947,661WB36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
530,364801,1425,662AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
531,1616641,6315,662CG28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
532,496385,1939,662GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
533,1841409,7193,662GS2051-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
534,516865,2019,662HR41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
535,194817,761,662JH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
536,5678081,22180,662JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
537,200193,782,662KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
538,443649,1733,662KA32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
539,365569,1428,662NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
540,1765121,6895,662PY28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
541,350465,1369,662RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
542,517121,2020,662RJ41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
543,501505,1959,662TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
544,157953,617,662UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
545,433921,1695,662UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
546,496129,1938,662UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
547,5719297,22341,662WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
548,487681,1905,663AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
549,16641,65,663GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
550,517377,2021,663HP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
551,517889,2023,663HP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
552,1617153,6317,663HR28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
553,5736961,22410,663KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
554,422657,1651,663KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
555,5608961,21910,663KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
556,152577,596,663MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
557,496641,1940,663ML31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
558,469249,1833,663MN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
559,488961,1910,663PN51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
560,422913,1652,663TN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
561,5658113,22102,663TN55-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
562,157185,614,663UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
563,517633,2022,663WB31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
564,486913,1902,663WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
565,477697,1866,664AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
566,318977,1246,664AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
567,697345,2724,664BR25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
568,820225,3204,664GS2035-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
569,476929,1863,664JK36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
570,5726721,22370,664KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
571,5624577,21971,664MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
572,486145,1899,664MZ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
573,442881,1730,664PY32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
574,5651201,22075,664RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
575,5737473,22412,664RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
576,483329,1888,664SK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
577,5665281,22130,664TN23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
578,5678849,22183,664TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
579,479233,1872,664TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
580,5377,21,664UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
581,518145,2024,664UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
582,445185,1739,665AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
583,446721,1745,665AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
584,478977,1871,665AP41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
585,5735937,22406,665GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
586,351489,1373,665JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
587,18433,72,665KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
588,391937,1531,665KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
